day,lot_number,title,estimate_low,estimate_high,current_bid,bid_count,image_count,url
day1,1239,"BERETTA A400 XTREME UNICO SHOTGUN, 12 GA",800,1200,450,3,5,https://live.thomastonauction.com/auction-lot/beretta-a400-xtreme-unico-shotgun-12-ga_03a3ccb433
day1,1237,"BERETTA SILVER PIGEON, 12 GA",1500,2000,750,3,6,https://live.thomastonauction.com/auction-lot/beretta-silver-pigeon-12-ga_523bf77aa0
day1,1092,"BLACK FOREST WALNUT ""DON QUIXOTE"" BOOKENDS",300,400,100,3,1,https://live.thomastonauction.com/auction-lot/black-forest-walnut-don-quixote-bookends_a6e75e4f33
day1,1096,"BORJE SKOHG (SWEDEN, 1923-2006)",300,400,100,3,2,https://live.thomastonauction.com/auction-lot/borje-skohg-sweden-1923-2006_61011558f2
day1,1103,"BRASS BOUND MAHOGANY HUMIDOR",300,500,100,3,4,https://live.thomastonauction.com/auction-lot/brass-bound-mahogany-humidor_d0209a5210
day1,1039,"BRASS BOUND ROSEWOOD WRITING BOX",200,300,50,3,3,https://live.thomastonauction.com/auction-lot/brass-bound-rosewood-writing-box_bb23797313
day1,1180,"BRONZE BULL SCULPTURE",600,800,250,3,2,https://live.thomastonauction.com/auction-lot/bronze-bull-sculpture_d21d580a48
day1,1388,"BRUCE BACKMAN TURNER (MA, 1941 - )",300,400,100,3,4,https://live.thomastonauction.com/auction-lot/bruce-backman-turner-ma-1941_626d68c920
day1,1264,"CANADA GOOSE DECOY, SWIMMING",300,400,100,3,2,https://live.thomastonauction.com/auction-lot/canada-goose-decoy-swimming_787f1f7d7d
day1,1348,"CAPLAN MID-CENTURY BEACH HOUSE SCENE",300,400,100,3,3,https://live.thomastonauction.com/auction-lot/caplan-mid-century-beach-house-scene_2310304594
day1,1114,"CARL GUSTAF SIMON NELSON (MA/ME/SWEDEN, 1898-1988)",800,1200,250,3,4,https://live.thomastonauction.com/auction-lot/carl-gustaf-simon-nelson-ma-me-sweden-1898-1988_a5990e88c8
day1,1085,"CASED E.O. RICHTER & CO. PRECISION DRAFTING TOOL SET",300,400,100,3,3,https://live.thomastonauction.com/auction-lot/cased-e-o-richter-co-precision-drafting-tool-set_78bcb3f8c0
day1,1115,"CASED ENGLISH (5 PC) STERLING SILVER CONDIMENT SET",300,500,100,3,3,https://live.thomastonauction.com/auction-lot/cased-english-5-pc-sterling-silver-condiment-set_4a42557fef
day1,1398,"CASED SET OF (18) CHINESE PORCELAIN WARRIORS VASES",300,400,100,3,4,https://live.thomastonauction.com/auction-lot/cased-set-of-18-chinese-porcelain-warriors-vases_3fceb8a865
day1,1396,"CASED SET OF (18) CHINESE PORCELAIN WARRIORS VASES",300,400,100,3,4,https://live.thomastonauction.com/auction-lot/cased-set-of-18-chinese-porcelain-warriors-vases_af1ce8d942
day1,1394,"CASED SET OF (18) CHINESE PORCELAIN WARRIORS VASES",300,400,100,3,3,https://live.thomastonauction.com/auction-lot/cased-set-of-18-chinese-porcelain-warriors-vases_bb06a240b3
day1,1084,"CAST BRONZE HOUSE SIGN WITH PHEASANT THEME",350,450,100,3,1,https://live.thomastonauction.com/auction-lot/cast-bronze-house-sign-with-pheasant-theme_b079d2dac6
day1,1060,"CECIL VEZIN GRANT (NJ. 1880-1973)",400,600,100,3,4,https://live.thomastonauction.com/auction-lot/cecil-vezin-grant-nj-1880-1973_e701b62584
day1,1072,"CENTENNIAL CHIPPENDALE PIE CRUST TEA TABLE",600,800,250,3,3,https://live.thomastonauction.com/auction-lot/centennial-chippendale-pie-crust-tea-table_b6d2899a2d
day1,1110,"CHARLES HERBERT WOODBURY (ME/MA, 1864-1940)",800,1200,250,3,3,https://live.thomastonauction.com/auction-lot/charles-herbert-woodbury-me-ma-1864-1940_8f99fb5094
day1,1108,"CHARLES STEPULE (CT/MA, 1911-2006)",800,1200,250,3,4,https://live.thomastonauction.com/auction-lot/charles-stepule-ct-ma-1911-2006_862528d12f
day1,1125,"CHARLES WARDE TRAVER (NY/NJ, 1870-1945)",1000,2000,500,3,4,https://live.thomastonauction.com/auction-lot/charles-warde-traver-ny-nj-1870-1945_48959cce73
day1,1254,"CHARLIE JOINER (MD, 1921-2015) DUCK DECOY",300,500,100,3,3,https://live.thomastonauction.com/auction-lot/charlie-joiner-md-1921-2015-duck-decoy_99b8ea77da
day1,1286,"CHINA TRADE PAINTING OF US SCHOONER ENTERING PORT",2000,3000,1000,3,3,https://live.thomastonauction.com/auction-lot/china-trade-painting-of-us-schooner-entering-port_ee183e585a
day1,1353,"CHINESE BLANC DE CHINE FIGURE OF BODHIDHARMA ON THE WAVES",200,300,50,3,6,https://live.thomastonauction.com/auction-lot/chinese-blanc-de-chine-figure-of-bodhidharma-on-t_3f4b2234d9
day1,1400,"CHINESE BRONZE DING",700,900,100,3,6,https://live.thomastonauction.com/auction-lot/chinese-bronze-ding_4b54e4145a
day1,1407,"CHINESE 'CARP' PORCELAIN PLAQUE ATTRIBUTED TO DENG BISHAN (CHINA, 1874-1930)",300,400,100,3,4,https://live.thomastonauction.com/auction-lot/chinese-carp-porcelian-plaque-attributed-to-deng-_346691d4d2
day1,1328,"CHINESE CARVED WOOD FIGURE OF GUANYIN WITH ROCK",300,500,100,3,4,https://live.thomastonauction.com/auction-lot/chinese-carved-wood-figure-of-guanyin-with-rock_41c2409301
day1,1347,"CHINESE CRACKLE GLAZE VASE",300,400,100,3,6,https://live.thomastonauction.com/auction-lot/chinese-crackle-glaze-vase_2687765b7e
day1,1402,"CHINESE ELM & GLASS TOP COFFEE TABLE",300,400,100,3,2,https://live.thomastonauction.com/auction-lot/chinese-elm-glass-top-coffee-table_a48126a476
day1,1385,"CHINESE EXPORT LEATHER CLAD CAMPHOR WOOD TRUNK",200,300,50,3,4,https://live.thomastonauction.com/auction-lot/chinese-export-leather-clad-camphor-wood-trunk_4516e82e1c
day1,1339,"CHINESE EXPORT PEWTER TEA CADDY WITH TEA LEAVES",250,350,50,3,2,https://live.thomastonauction.com/auction-lot/chinese-export-pewter-tea-caddy-with-tea-leaves_201b1fb57e
day1,1371,"CHINESE LONGQUAN STYLE CELADON BOWL",500,750,100,3,3,https://live.thomastonauction.com/auction-lot/chinese-footed-bowl_2749e483c8
day1,1373,"CHINESE FOOTED CENSER",300,400,100,3,4,https://live.thomastonauction.com/auction-lot/chinese-footed-censer_2e18405f9d
day1,1375,"CHINESE GLOBULAR DRAGON & PHOENIX VASE",300,400,100,3,5,https://live.thomastonauction.com/auction-lot/chinese-globular-dragon-phoenix-vase_37ee3550e0
day1,1367,"CHINESE GLOBULAR PORCELAIN VASE",300,400,100,3,4,https://live.thomastonauction.com/auction-lot/chinese-globular-porcelain-vase_4b7cc4f766
day1,1341,"CHINESE MING DYNASTY STYLE BLUE AND WHITE MEIPING VASE",200,300,50,3,2,https://live.thomastonauction.com/auction-lot/chinese-ming-dynasty-style-blue-and-white-meiping_8eeaec0d49
day1,1360,"CHINESE MUSTARD GLAZED BALUSTER VASE",300,400,100,3,6,https://live.thomastonauction.com/auction-lot/chinese-mustard-glazed-baluster-vase_3eb94f95b2
day1,1415,"CHINESE PAKTONG INK BOX",200,300,50,3,2,https://live.thomastonauction.com/auction-lot/chinese-paktong-ink-box_9cedea7bd8
day1,1417,"CHINESE PEKING GLASS BOWL",300,400,100,3,4,https://live.thomastonauction.com/auction-lot/chinese-peking-glass-bowl_222ec7be99
day1,1361,"CHINESE PORCELAIN BALUSTER VASE",300,400,100,3,4,https://live.thomastonauction.com/auction-lot/chinese-porcelain-baluster-vase_25bce582e9
day1,1358,"CHINESE PORCELAIN BALUSTER VASE",300,400,100,3,7,https://live.thomastonauction.com/auction-lot/chinese-porcelain-baluster-vase_ccb19b1693
day1,1377,"CHINESE PORCELAIN BALUSTER VASE",300,400,100,3,6,https://live.thomastonauction.com/auction-lot/chinese-porcelain-baluster-vase_d44ff2c3b1
day1,1363,"CHINESE PORCELAIN GLOBULAR VASE",300,400,100,3,5,https://live.thomastonauction.com/auction-lot/chinese-porcelain-globular-vase_6dac4fc735
day1,1345,"CHINESE PORCELAIN LOW VASE",300,400,100,3,4,https://live.thomastonauction.com/auction-lot/chinese-porcelain-low-vase_7fcf2423c8
day1,1369,"CHINESE PORCELAIN ""NINE PEACHES"" CHARGER",300,400,100,3,6,https://live.thomastonauction.com/auction-lot/chinese-porcelain-nine-peaches-charger_b4b88c6909
day1,1365,"CHINESE PORCELAIN PEAR SHAPED VASE",300,400,100,3,6,https://live.thomastonauction.com/auction-lot/chinese-porcelain-pear-shaped-vase_4b8167dc81
day1,1351,"CHINESE PORCELAIN VASE",300,400,100,3,8,https://live.thomastonauction.com/auction-lot/chinese-porcelain-vase_4533f24478
day1,1429,"CHINESE BLUE AND WHITE POTTERY BOWL",300,400,100,3,4,https://live.thomastonauction.com/auction-lot/chinese-pottery-bowl_afc2772375
day1,1355,"CHINESE RECTANGULAR BOTTLE VASE",300,400,100,3,5,https://live.thomastonauction.com/auction-lot/chinese-rectangular-bottle-vase_b107a602ca
day1,1333,"CHINESE SHIWAN IMMORTAL FIGURE",200,300,50,3,3,https://live.thomastonauction.com/auction-lot/chinese-shiwan-immortal-figure_ee0dc9775b
day1,1349,"CHINESE SHIWAN IMMORTAL FIGURINE",200,300,50,3,3,https://live.thomastonauction.com/auction-lot/chinese-shiwan-immortal-figurine_4d14fa0d89
day1,1337,"CHINESE SHIWAN PORCELAIN FIGURINE",200,300,50,3,4,https://live.thomastonauction.com/auction-lot/chinese-shiwan-porcelain-figurine_ab8e229da4
day1,1389,"CHINESE STYLE COFFEE TABLE",200,300,50,3,2,https://live.thomastonauction.com/auction-lot/chinese-style-coffee-table_c831f4ba96
day1,1411,"CHINESE TABLE SCREEN WITH CARVED JADE PANELS",400,500,100,3,3,https://live.thomastonauction.com/auction-lot/chinese-table-screen-with-carved-jade-panels_a1a198656a
day1,1356,"CHINESE YELLOW GROUND BULBOUS VASE",300,400,100,3,6,https://live.thomastonauction.com/auction-lot/chinese-yellow-ground-bulbous-vase_add50ffece
day1,1421,"CHINESE YUE WARE STYLE CELADON WINE EWER",200,300,50,3,4,https://live.thomastonauction.com/auction-lot/chinese-yue-ware-style-celadon-wine-ewer_208a61c809
day1,1492,"CIRCA 1830 HANDWRITTEN COOKBOOK",200,300,50,3,3,https://live.thomastonauction.com/auction-lot/circa-1830-handwritten-cookbook_69939ad8ce
day1,1204,"CIRCA 1870'S CHILD RIDING HORSE GLIDER",500,700,100,3,4,https://live.thomastonauction.com/auction-lot/circa-1870s-child-riding-horse-glider_64e533a5a6
day1,1132,"CIRCA 1890 WALDOBORO, ME FIRE CHIEF BELT",300,500,100,3,2,https://live.thomastonauction.com/auction-lot/circa-1890-waldoboro-me-fire-chief-belt_2f4ab1b6d0
day1,1006,"CIRCA 1900 DIMINUTIVE OAK ICEBOX",300,500,100,3,3,https://live.thomastonauction.com/auction-lot/circa-1900-diminutive-oak-icebox_7fd5819901
day1,1076,"CIRCA 1925 GALLERY HYGROMETER BY FRIEZ",300,400,100,3,3,https://live.thomastonauction.com/auction-lot/circa-1925-gallery-hygrometer-by-friez_44f6f926a6
day1,1416,"COAN OIL OF COASTAL HOUSES",250,350,50,3,4,https://live.thomastonauction.com/auction-lot/coan-oil-of-coastal-houses_3d4a3a47df
day1,1055,"COPPER & BRASS COUNTERTOP BEVERAGE DISPENSER",200,300,50,3,2,https://live.thomastonauction.com/auction-lot/copper-brass-countertop-beverage-dispenser_cff710d536
day1,1451,"COPPER PLAQUE WITH REPOUSSE CLASSICAL FIGURES",200,300,50,3,3,https://live.thomastonauction.com/auction-lot/copper-plaque-with-repousse-classical-figures_ac48e3c35d
day1,1202,"COR-COR TOYS PRESSED STEEL CHRYSLER AIR FLOW CAR",300,500,100,3,2,https://live.thomastonauction.com/auction-lot/cor-cor-toys-pressed-steel-chrysler-air-flow-car_3ba4205707
day1,1454,"CORNELIA COWLES VETTER (1880–1957), HARBOR SCENE",300,500,100,3,4,https://live.thomastonauction.com/auction-lot/cornelia-cowles-vetter-1880-1957-harbor-scene_29b28cd71d
day1,1071,"CURRIER & IVES HARNESS RACING HORSE",300,400,100,3,2,https://live.thomastonauction.com/auction-lot/currier-ives-harness-racing-horse_4ebed2164e
day1,1067,"CURRIER & IVES PRINT OF WASHINGTON",300,400,100,3,3,https://live.thomastonauction.com/auction-lot/currier-ives-print-of-washington_daac6025a3
day1,1475,"DAGHESTAN PRAYER RUG (3'3""X4'6"")",500,700,100,3,4,https://live.thomastonauction.com/auction-lot/daghestan-prayer-rug-33-x46_c9c8c2d470
day1,1494,"DANISH ROYAL APPOINTMENT, SIGNED BY THE KING & QUEEN, 1976",200,300,50,3,5,https://live.thomastonauction.com/auction-lot/danish-royal-appointment-signed-by-the-king-queen_f53e026964
day1,1244,"DAVE PLEWES (LIVERPOOL, NY 1928-2009) (3 PR) MINIATURE DUCK DECOYS",2000,3000,1000,3,4,https://live.thomastonauction.com/auction-lot/dave-plewes-liverpool-ny-1928-2009-3-pr-miniature_918894f334
day1,1258,"DECOYS UNLIMITED CANADA GOOSE DECOY",300,400,100,3,3,https://live.thomastonauction.com/auction-lot/decoys-unlimited-canada-goose-decoy_bcb8178b70
day1,1336,"DMITRY BORISOVITCH LION (RUSSIA, 1925-1993)",1000,1500,500,3,3,https://live.thomastonauction.com/auction-lot/dmitry-borisovitch-lion-russia-1925-1993_a88f564c82
day1,1054,"DONALD ARVID EALY (CA/WA, 1938-2007)",400,600,100,3,3,https://live.thomastonauction.com/auction-lot/donald-arvid-ealy-ca-wa-1938-2007_48f18fa097
day1,1058,"DONALD ARVID EALY (CA/WA, 1938-2007)",400,600,100,3,4,https://live.thomastonauction.com/auction-lot/donald-arvid-ealy-ca-wa-1938-2007_b4460ec4ec
day1,1091,"DONALD ARVID EALY (CA/WA, 1938-2007)",600,800,250,3,3,https://live.thomastonauction.com/auction-lot/donald-arvid-ealy-ca-wa-1938-2007_c806225f50
day1,1089,"DONALD ARVID EALY (CA/WA, 1938-2007)",600,800,250,3,2,https://live.thomastonauction.com/auction-lot/donald-arvid-ealy-ca-wa-1938-2007_f9ab980421
day1,1359,"E. WENZEL MINIATURE PORTRAIT",500,700,100,3,3,https://live.thomastonauction.com/auction-lot/e-wenzel-miniature-portrait_cd6b49b302
day1,1109,"EARLY 19TH C. PAINTED BOX WITH SECRET DRAWERS",200,300,50,3,3,https://live.thomastonauction.com/auction-lot/early-19th-c-painted-box-with-secret-drawers_7522cd0858
day1,1489,"EARLY VELLUM DIPLOMA",100,200,50,3,5,https://live.thomastonauction.com/auction-lot/early-vellum-diploma_f45d97ead1
day1,1466,"EDOUARD FEBVRE (FRANCE, 1885-1967)",300,400,100,3,4,https://live.thomastonauction.com/auction-lot/edouard-febvre-france-1885-1967_0dd5918d61
day1,1219,"EDWARD A. PAGE (MA, 1850-1928)",500,700,100,3,4,https://live.thomastonauction.com/auction-lot/edward-a-page-ma-1850-1928_736ff7030b
day1,1452,"EDWIN A. HARVEY WATERCOLOR",200,300,50,3,6,https://live.thomastonauction.com/auction-lot/edwin-a-harvey-watercolor_38e679b533
day1,1205,"ELIZABETH E. CASE (NY, 1858-1951)",600,800,250,3,3,https://live.thomastonauction.com/auction-lot/elizabeth-e-case-ny-1858-1951_b4fc07f27a
day1,1120,"ELVIS PRESLEY SCARF & UNUSED 8/18/77 PORTLAND ME CONCERT TICKET",300,500,100,3,3,https://live.thomastonauction.com/auction-lot/elvis-presley-scarf-unused-8-18-77-portland-me-co_5918cd9f1a
day1,1127,"EMILY EVELETH (CT, 1960 - )",1200,1500,600,3,5,https://live.thomastonauction.com/auction-lot/emily-eveleth-ct-1960_851d7dcfb9
day1,1471,"F. HOCHSTEIN (BERKELEY ARTIST), ABSTRACT CITYSCAPE, 1964",300,500,100,3,3,https://live.thomastonauction.com/auction-lot/f-hochstein-berkeley-artist-abstract-cityscape-19_4c0b1ff93f
day1,1052,"F. MICHAEL WOOD (CONTEMPORARY CA)",400,600,100,3,4,https://live.thomastonauction.com/auction-lot/f-michael-wood-contemporary-ca_20c0177830
day1,1044,"F. MICHAEL WOOD (CONTEMPORARY CA)",400,600,100,3,3,https://live.thomastonauction.com/auction-lot/f-michael-wood-contemporary-ca_3bf825073c
day1,1056,"F. MICHAEL WOOD (CONTEMPORARY CA)",400,600,100,3,3,https://live.thomastonauction.com/auction-lot/f-michael-wood-contemporary-ca_caaf7f9947
day1,1040,"F. MICHAEL WOOD (CONTEMPORARY CA)",400,600,100,3,4,https://live.thomastonauction.com/auction-lot/f-michael-wood-contemporary-ca_e4af38be7c
day1,1222,"FENDER CD60CE BLACK ACOUSTIC/ELECTRIC GUITAR IN CASE",200,300,50,3,5,https://live.thomastonauction.com/auction-lot/fender-cd60ce-black-acoustic-electric-guitar-in-c_edd33864ab
day1,1177,"FINEST QUALITY AMERICAN DOLL CARRIAGE, CIRCA 1876",600,800,250,3,4,https://live.thomastonauction.com/auction-lot/finest-quality-american-doll-carriage-circa-1876_19a654e097
day1,1488,"FRAMED ""CONN. BANK NOTE LIST AND CITY OF HARTFORD MONTHLY ADVERTISER""",200,300,50,3,3,https://live.thomastonauction.com/auction-lot/framed-conn-bank-note-list-and-city-of-hartford-m_6f1830b154
day1,1472,"FRANK GERVASI (NY,1895-1986)",500,700,100,3,5,https://live.thomastonauction.com/auction-lot/frank-gervasi-ny-1895-1986_cb3d05daae
day1,1460,"FRANK HANDLEN (ME, 1916-2023)",300,400,100,3,3,https://live.thomastonauction.com/auction-lot/frank-handlen-me-1916-2023_5bb1a5dcd6
day1,1203,"FREDERICK 'ED' ILSLEY (MA/ME, 1855-1933)",600,800,250,3,4,https://live.thomastonauction.com/auction-lot/frederick-ed-ilsley-ma-me-1855-1933_54464c9a12
day1,1201,"FREDERICK 'ED' ILSLEY (MA/ME, 1855-1933)",600,800,250,3,3,https://live.thomastonauction.com/auction-lot/frederick-ed-ilsley-ma-me-1855-1933_c391de3e27
day1,1453,"FREDERICK KUBITZ (CONTEMPORARY MA)",200,300,50,3,3,https://live.thomastonauction.com/auction-lot/frederick-kubitz-contemporary-ma_a69dcd0857
day1,1087,"FREDRIK MICHAEL WOOD (CA, 1944 - )",2000,3000,1000,3,4,https://live.thomastonauction.com/auction-lot/fredrik-michael-wood-ca-1944_b0e6a4118d
day1,1001,"FRENCH AUX ETATS UNIS HAT TRUNK WITH LABELS",600,800,250,3,4,https://live.thomastonauction.com/auction-lot/french-aux-etats-unis-hat-trunk-with-labels_73a8e719e4
day1,1005,"FRENCH P & Y AUGOUSTI SHAGREEN NAUTILUS TRAY",300,500,100,3,2,https://live.thomastonauction.com/auction-lot/french-p-y-augousti-shagreen-nautilus-tray_28998c5915
day1,1142,"GERALD F. BROMMER (CA, 1927-2020)",500,700,100,3,3,https://live.thomastonauction.com/auction-lot/gerald-f-brommer-ca-1927-2020_44f5c81eb9
day1,1126,"GERMAN CHIMING 8-DAY MANTEL CLOCK",200,300,50,3,3,https://live.thomastonauction.com/auction-lot/german-chiming-8-day-mantel-clock_547d5041dd
day1,1227,"GERMAN FOLK ART MUSICAL INSTRUMENT, CA. 1900",400,600,100,3,5,https://live.thomastonauction.com/auction-lot/german-folk-art-musical-instrument-circa-1900_51a170e5e1
day1,1206,"GERMAN HIDE COVERED HORSE & CART PULL TOY",700,900,250,3,3,https://live.thomastonauction.com/auction-lot/german-hide-covered-horse-cart-pull-toy_e32824e788
day1,1404,"GILBERT HAVEN SMITH (VT/IL, 1882-1959)",500,700,100,3,4,https://live.thomastonauction.com/auction-lot/gilbert-haven-smith-vt-il-1882-1959_cf9d7fcf8e
day1,1228,"GILLESPIE DERRINGER, .38 CAL",500,700,250,3,3,https://live.thomastonauction.com/auction-lot/gillespie-derringer-38-cal_6684cd7ccc
day1,1297,"GRADUATED PEARL NECKLACE",400,600,100,3,2,https://live.thomastonauction.com/auction-lot/graduated-pearl-necklace_0057bfa20b
day1,1031,"H-FRAME ARTIST'S STUDIO EASEL IN WALNUT, UNUSED",500,700,100,3,1,https://live.thomastonauction.com/auction-lot/h-frame-artists-studio-easel-in-walnut-unused_6fabfd7afb
day1,1153,"HAND-PAINTED PORCELAIN WALL PLAQUE SIGNED H. CATELIN, BOULENGER & CIE, MONTEREAU",300,500,100,3,3,https://live.thomastonauction.com/auction-lot/hand-painted-porcelain-wall-plaque-signed-h-catel_8d929194dd
day1,1307,"HAND PAINTED REPLICA 18TH C. NAVAL BATTLE",300,500,100,3,3,https://live.thomastonauction.com/auction-lot/hand-painted-replica-18th-c-naval-battle_aed3f78400
day1,1298,"HAND PAINTED REPLICA OF 19TH C. SAILING SHIP",200,300,50,3,4,https://live.thomastonauction.com/auction-lot/hand-painted-replica-of-19th-c-sailing-ship_023e7a6095
day1,1303,"HAND PAINTED REPLICA OF 19TH C. SAILING SHIP",200,300,50,3,4,https://live.thomastonauction.com/auction-lot/hand-painted-replica-of-19th-c-sailing-ship_4a2402da94
day1,1305,"HAND PAINTED REPLICA OF 19TH C. SAILING SHIP",300,400,100,3,4,https://live.thomastonauction.com/auction-lot/hand-painted-replica-of-19th-c-sailing-ship_80f898b874
day1,1502,"HANDMADE TATTED BED COVERLET (8' x 7' 6"")",300,400,100,3,4,https://live.thomastonauction.com/auction-lot/handmade-tatted-bed-coverlet-8-x-7-6_2d19b96092
day1,1390,"HARBOR SCENE WITH DOCKED BOATS, UNKNOWN ARTIST (20TH CENTURY), OIL ON LINEN",300,400,100,3,4,https://live.thomastonauction.com/auction-lot/harbor-scene-with-docked-boats-unknown-artist-20t_acd8968963
day1,1364,"HAROLD WOLPOFF (MA, 1924-2013)",300,500,100,3,5,https://live.thomastonauction.com/auction-lot/harold-wolpoff-ma-1924-2013_dac25615ed
day1,1331,"HELEN FARR (SLOAN) (MA/NY, 1911-2005)",400,600,100,3,4,https://live.thomastonauction.com/auction-lot/helen-farr-sloan-ma-ny-1911-2005_cc72b07cf0
day1,1234,"HENRY ATKIN (FROM PURDEY'S) SxS SHOTGUN, 12 GA",1500,2000,750,3,6,https://live.thomastonauction.com/auction-lot/henry-atkin-from-purdeys-sxs-shotgun-12-ga_c85c041040
day1,1064,"HOPE D. WAGNER (COCHRANE SCHOOL, DC)",400,600,100,3,5,https://live.thomastonauction.com/auction-lot/hope-d-wagner-cochrane-school-dc_e2fa3f84c1
day1,1350,"HORACE BONHAM (PA, 1835-1892)",500,700,100,3,4,https://live.thomastonauction.com/auction-lot/horace-bonham-pa-1835-1892_2ef069d796
day1,1134,"HOWARD HALL DARNELL (PA/ME, 1858-1939)",1000,1500,500,3,3,https://live.thomastonauction.com/auction-lot/howard-hall-darnell-pa-me-1858-1939_4148a70e81
day1,1075,"HUDSON VALLEY STYLE LANDSCAPE PAINTING, UNSIGNED",500,700,100,3,3,https://live.thomastonauction.com/auction-lot/hudson-valley-style-landscape-painting-unsigned_1932cada4f
day1,1214,"IBANEZ ELECTRIC GUITAR RGA72QM",500,700,100,3,6,https://live.thomastonauction.com/auction-lot/ibanez-electric-guitar-rga72qm_d0e83e16c1
day1,1229,"IDENTIFIED 1863 MAINE 6TH VOLUNTEER INFANTRY CARTRIDGE BOX, CAP BOXES GETTYSBURG",1000,2000,500,3,6,https://live.thomastonauction.com/auction-lot/identified-1863-maine-6th-volunteer-infantry-cart_d22696ef7a
day1,1408,"IONA MCKINNEY (ME, 1899-2006)",300,500,100,3,3,https://live.thomastonauction.com/auction-lot/iona-mckinney-me-1899-2006_2b426815f6
